dataset,model,n_estimators,max_depth,random_seed,auc,brier,brier_scaled,hosmer_lemshow,speigelhalter,reliability_small,reliability_large
breast_cancer,RC-Logit,30,7,7,0.9781011169900058,0.03715169488210658,0.8403361684233277,0.12026083611647065,0.1859037758074964,0.00116742874953771,1.860970089123334e-05
breast_cancer,RF-NoCal,30,7,7,0.9637713109935332,0.045407732293697205,0.8048548647854203,0.0,0.7547429012008366,0.0027156328762441805,6.439567139155709e-05
breast_cancer,CF-Iso,100,3,7,0.9764109347442681,0.04305223837297128,0.814977880325683,0.0,0.10457649861989492,0.0020473443465879194,5.1287803631644395e-06
breast_cancer,CF-Logit,100,3,7,0.9767783656672545,0.04884500767224375,0.7900827646466667,1.1102230246251565e-16,4.7627603820237587e-08,0.003027381571239341,0.00011837013809376408
breast_cancer,RC-Iso,100,3,7,0.9639182833627279,0.04813312756229224,0.7931421541668155,0.0,2.5689863583723736e-08,0.0024130262579166463,0.00026996110309977154
breast_cancer,RC-Logit,100,3,7,0.9747207524985304,0.07053056660315958,0.6968864935268975,0.0,4.9380018720865464e-06,0.020980339659328984,0.0018381171853542233
breast_cancer,RF-NoCal,100,3,7,0.9781011169900059,0.04699052640746588,0.7980526186536288,0.8818108120649889,0.4326240074535207,0.0011958044913787417,0.00015336042829465496
breast_cancer,CF-Iso,100,5,7,0.9761904761904763,0.04375414112487673,0.8119613696895178,0.0,0.06156907136501928,0.002251247254149467,6.90544120473231e-05
breast_cancer,CF-Logit,100,5,7,0.9802322163433275,0.04725968624074816,0.7968958722272609,0.0,7.736744760713223e-18,0.0033629164192244577,0.00013038253443954843
breast_cancer,RC-Iso,100,5,7,0.9647266313932981,0.04363094701268498,0.8124908110526277,0.0,3.4866884479489855e-15,0.002698944406182677,0.0012104482172465504
breast_cancer,RC-Logit,100,5,7,0.9753086419753086,0.043414365804943164,0.8134215945763752,0.027463759608838956,0.34832442885076587,0.0037657278070061424,0.0002643475863716607
breast_cancer,RF-NoCal,100,5,7,0.9769253380364492,0.04296840800038413,0.8153381513316825,2.756350703236876e-12,0.6018166917698955,0.0024866653884048078,8.345415190300397e-05
breast_cancer,CF-Iso,100,7,7,0.9625955320399766,0.04156437738043678,0.8213721400674086,9.573290092879105e-07,0.013143873327228243,0.0024778481297292095,0.00011513445318555889
breast_cancer,CF-Logit,100,7,7,0.9673721340388007,0.050377598524597375,0.7834962730073851,3.247053560251345e-06,3.766288878324169e-05,0.007742553988438454,8.163413936467194e-05
breast_cancer,RC-Iso,100,7,7,0.9761904761904762,0.0471470915940194,0.7973797611257023,0.0,0.05021884676202175,0.003222657256683021,6.7731144870563964e-06
breast_cancer,RC-Logit,100,7,7,0.9795708406819518,0.04486019907782837,0.8072079539631424,3.6497876976238075e-07,0.0031713642889551227,0.00312015420167514,9.945329696844083e-05
breast_cancer,RF-NoCal,100,7,7,0.9689888300999412,0.04439733313076382,0.8091971754737413,0.0,0.986906974975185,0.0033269109586554152,3.87879836502179e-05
breast_cancer,CF-Iso,200,3,7,0.9756025867136979,0.04689168082366459,0.7984774193173463,0.0,0.21020374756653737,0.002400015359353751,8.132995233356195e-05
breast_cancer,CF-Logit,200,3,7,0.9764844209288653,0.04585720689872403,0.802923194161436,2.220446049250313e-16,3.0998277713181193e-06,0.0026609522762021513,0.0001728876172383331
breast_cancer,RC-Iso,200,3,7,0.9732510288065843,0.04568719426414604,0.8036538436981343,0.0,0.00021842895739241844,0.0028001066452487595,0.0009520370517846279
breast_cancer,RC-Logit,200,3,7,0.9788359788359788,0.04583775622365681,0.8030067857530939,0.2664391545741249,0.2916967887488294,0.005666663121585241,1.6171483663594142e-05
breast_cancer,RF-NoCal,200,3,7,0.9782480893592004,0.04566839913120413,0.803734618019468,0.07439975067068816,0.3601522125364862,0.003905490224983267,0.00010077906563143015
breast_cancer,CF-Iso,200,5,7,0.9731040564373897,0.03971173564313799,0.8293340884860378,0.0,0.03015738901642219,0.0012642635903452634,0.000240947561950632
breast_cancer,CF-Logit,200,5,7,0.9775132275132276,0.048269560709478125,0.7925558164747428,0.0,7.750559282733754e-17,0.0032821545902453294,0.00012287088808023074
breast_cancer,RC-Iso,200,5,7,0.9646531452087007,0.04834893119142179,0.792214712379723,0.0,0.004288156139843853,0.003926144886258488,0.0005938829116709417
breast_cancer,RC-Logit,200,5,7,0.9750146972369196,0.0435682433942436,0.812760287317596,0.0,5.223512706488479e-11,0.002847923307802199,0.0003810023814157292
breast_cancer,RF-NoCal,200,5,7,0.9767783656672546,0.04347302211418745,0.8131695121045039,6.420027952691587e-05,0.7741328776947994,0.0029453983248272013,4.4339896167894244e-05
breast_cancer,CF-Iso,200,7,7,0.9718547912992357,0.04176942882118996,0.820490907089886,0.0,0.04745142749527048,0.0012871936777044647,0.00025581595226604814
breast_cancer,CF-Logit,200,7,7,0.9813345091122868,0.04588983800982846,0.8027829580768087,0.0,1.4402181630905104e-21,0.0010160585823114413,0.0003400816725880282
breast_cancer,RC-Iso,200,7,7,0.9636978248089358,0.0431538278102664,0.8145412876249265,0.0,6.245751786539314e-08,0.0026600623221837774,0.00032942603802119867
breast_cancer,RC-Logit,200,7,7,0.9781011169900059,0.04786858881392554,0.7942790409306295,0.79319006992873,0.539901891199396,0.0012898224086445478,7.87809146771743e-05
breast_cancer,RF-NoCal,200,7,7,0.9734714873603763,0.04162095310003404,0.8211289991772347,0.0,0.7640888385270282,0.0026371275503892177,2.728382203070995e-05
breast_cancer,CF-Iso,30,3,8,0.972372929754426,0.046517137089406795,0.8057956017088315,0.0,0.0036505563740108792,0.0019474885857880837,0.00011063344086756158
breast_cancer,CF-Logit,30,3,8,0.9874357509994288,0.0367429863708556,0.8466017041019148,0.10621670268164196,0.06392765120773085,0.0037459536551526875,8.880697348754439e-05
breast_cancer,RC-Iso,30,3,8,0.9487435750999428,0.053219781088881916,0.7778127328926333,0.0,1.5267153455285943e-83,0.005699973908116006,0.0016110498606109445
breast_cancer,RC-Logit,30,3,8,0.9858652198743575,0.045301474649642404,0.8108708708980306,0.08294740887869334,0.7583065951745237,0.004990411957993357,0.0007307936482313443
breast_cancer,RF-NoCal,30,3,8,0.9888635065676756,0.03982925103142025,0.8337168575942662,0.773085553793168,0.15059639630997312,0.0014479328186210575,0.00017487926424502193
breast_cancer,CF-Iso,30,5,8,0.9782267275842377,0.038307062687024517,0.8400718418002164,0.7045153076467285,0.44840764989459203,0.0012514672103431956,3.7703767932305414e-05
breast_cancer,CF-Logit,30,5,8,0.9830097087378641,0.04652993324994887,0.8057421790174536,0.021638878431264663,0.0007351600907880931,0.005008840052419246,0.0001721543287779849
breast_cancer,RC-Iso,30,5,8,0.9754426042261566,0.04334636002017907,0.8190332790762341,0.7197750926798732,0.2517373284910023,0.0007767540380986715,2.6817292360255215e-05
breast_cancer,RC-Logit,30,5,8,0.9877213021130783,0.040189729342647945,0.8322118966721347,0.49988683976932413,0.7757635490809378,0.001472184880148731,0.0001188312436007651
breast_cancer,RF-NoCal,30,5,8,0.9905768132495717,0.03520164898604204,0.853036633637799,0.9515908782479463,0.5564849581821143,0.0020851108172328355,0.00014740534629485664
breast_cancer,CF-Iso,30,7,8,0.9724443175328383,0.04002473880459542,0.8329007156788728,0.0,0.19082170784292907,0.0011966363701574315,2.4249640433672583e-05
breast_cancer,CF-Logit,30,7,8,0.9830810965162764,0.038758299619654164,0.8381879727044107,0.44660806544837717,0.07795731255708335,0.002188356695614826,0.0002897172108316532
breast_cancer,RC-Iso,30,7,8,0.9771559109080525,0.04394821312540611,0.8165206025128497,0.0,4.7241685927070795e-07,0.002897443291041908,0.0010282461080142419
breast_cancer,RC-Logit,30,7,8,0.9880068532267277,0.04340786122626007,0.8187765176874542,0.8890150013479067,0.23420218929124192,0.0009368469851309189,1.4296349667702857e-05
breast_cancer,RF-NoCal,30,7,8,0.9847230154197602,0.037830901317892476,0.8420597679273996,0.3927507131331758,0.9574475036433905,0.0008545309368925665,0.0001352109142817311
breast_cancer,CF-Iso,100,3,8,0.9774414620217019,0.04561078593141291,0.8095795272101021,0.2296039961436247,0.06025014325166767,0.0028764270883510127,2.086918732221849e-05
breast_cancer,CF-Logit,100,3,8,0.9870074243289548,0.04275987473292769,0.8214817965354743,0.0025368304275137366,0.007358506575886326,0.003544245685434798,8.512693119972625e-05
breast_cancer,RC-Iso,100,3,8,0.9746573386636208,0.03893349849011147,0.8374565349301328,0.0,1.823012659377359e-05,0.0015182815797612748,2.396229016430625e-07
breast_cancer,RC-Logit,100,3,8,0.9874357509994289,0.041196911260777076,0.828007012824617,0.013621754799175378,0.18516733487577341,0.0013885684044348608,0.00016130847709238267
breast_cancer,RF-NoCal,100,3,8,0.9872929754426043,0.039525120545828754,0.8349865719759311,0.8296445646111548,0.29728925529738204,0.0010269682421421684,7.300528874874201e-05
breast_cancer,CF-Iso,100,5,8,0.9779411764705882,0.03706623065971151,0.8452521915019098,0.8324826183421694,0.48358283216081654,0.0006600840893481663,8.032019419333715e-05
breast_cancer,CF-Logit,100,5,8,0.9872929754426042,0.0403955236408158,0.8313527260449608,0.549623989677791,0.2706955737365083,0.0030266921184328877,0.00032003320451339656
breast_cancer,RC-Iso,100,5,8,0.9463877784123358,0.04919561269058924,0.7946132337684866,0.0,9.14496029941271e-52,0.004514651525158178,0.0017815232881062833
breast_cancer,RC-Logit,100,5,8,0.9825813820673901,0.04481360039297551,0.8129076971600518,0.21943713628560557,0.8818993661387616,0.004090810416521896,0.000283432886359022
breast_cancer,RF-NoCal,100,5,8,0.9875785265562537,0.03809275652846337,0.8409665485938325,0.7641548857560113,0.49579854890412944,0.001172596100492532,0.00010855422419739698
breast_cancer,CF-Iso,100,7,8,0.9785122786978868,0.039963189840015206,0.8331576764546138,0.12774337003292557,0.022845883682382495,0.0008943700756016591,0.00017336714496073185
breast_cancer,CF-Logit,100,7,8,0.9882924043403769,0.03791100278482206,0.8417253523085406,0.005220458894722224,0.016693760583082345,0.004047828207241071,5.585267515042279e-05
breast_cancer,RC-Iso,100,7,8,0.9782267275842376,0.03961658790167711,0.8346047049067761,0.6981819123368074,0.5646562956132462,0.000937414122730805,7.0294037627593725e-06
breast_cancer,RC-Logit,100,7,8,0.9870788121073673,0.03857989763985716,0.8389327831400538,0.22983763567263793,0.29740873623261643,0.001541873866538273,1.776593274355227e-05
breast_cancer,RF-NoCal,100,7,8,0.990434037692747,0.036953322298323384,0.8457235726263173,0.8011054811590665,0.5140666712999956,0.001690952269209051,0.00010601344955242314
breast_cancer,CF-Iso,200,3,8,0.9770845231296402,0.04120364990620875,0.8279788796534194,0.1117103948591025,0.09659403706464183,0.0012564176709134523,0.00012198217059310647
breast_cancer,CF-Logit,200,3,8,0.987864077669903,0.04552632150971769,0.8099321577290612,0.0032549874209275576,0.002454995243118212,0.009052684518108724,4.6293084990595317e-05
breast_cancer,RC-Iso,200,3,8,0.9789406053683609,0.03360952284750142,0.859683601144519,0.0,0.07489060246385919,0.0009656488139757627,7.833281842275126e-05
breast_cancer,RC-Logit,200,3,8,0.9858652198743575,0.046104844096545056,0.8075168837482761,0.03135223651390473,0.21928505612300175,0.005499700941111418,0.000603045951860598
breast_cancer,RF-NoCal,200,3,8,0.98472301541976,0.04167150444919912,0.8260256336951697,0.9051407694091095,0.23921779664201348,0.0009592298323197618,0.00015828646632225492
breast_cancer,CF-Iso,200,5,8,0.9781553398058253,0.0392702636461634,0.8360505740608989,0.8525694937457455,0.43706526553881253,0.0004917574059828818,2.0496363828066173e-05
breast_cancer,CF-Logit,200,5,8,0.9901484865790976,0.03944533680300024,0.8353196611284224,0.13219549407171793,0.0006188832044320233,0.002355201113683136,5.495941619171635e-05
breast_cancer,RC-Iso,200,5,8,0.9675899486007996,0.04237521960363595,0.823087693256722,0.0,3.8141714022836615e-10,0.004512759372190976,0.0015140076980943282
breast_cancer,RC-Logit,200,5,8,0.9872929754426042,0.03886558046993634,0.8377400858764408,0.05888718562112605,0.314811469323262,0.0022936455343633643,0.0007211875102674926
breast_cancer,RF-NoCal,200,5,8,0.989577384351799,0.03576704495970666,0.8506761619550568,0.7359047928492426,0.4031480895251227,0.0017386382807660094,0.00011648879964510823
breast_cancer,CF-Iso,200,7,8,0.9826527698458024,0.03596058021794914,0.8498681715943674,0.9586392758302994,0.9013022317482845,0.0004634157115382084,8.850633954294264e-06
breast_cancer,CF-Logit,200,7,8,0.9908623643632211,0.037256741298915624,0.8444568286234164,0.12282321805886509,0.12017819546595652,0.0025313358643006805,0.00012868799080769405
breast_cancer,RC-Iso,200,7,8,0.9739434608794975,0.041648714236783596,0.8261207805542848,0.0,0.2065916307376252,0.0015035713467397925,9.451165128285507e-05
breast_cancer,RC-Logit,200,7,8,0.988720731010851,0.03291284691466745,0.8625921535362948,0.1542949382439025,0.35257558995670835,0.0014458504383688046,5.54620727110406e-05
breast_cancer,RF-NoCal,200,7,8,0.9902912621359223,0.03461527318247929,0.8554846940135812,0.9918423389006064,0.3751974105818596,0.000424357817600047,6.896453906962825e-05
breast_cancer,CF-Iso,30,3,9,0.9765558397271953,0.045337724826275155,0.8116339284391714,0.026625742947860576,0.10254001392176847,0.0007647917856213995,2.8515757879767177e-05
breast_cancer,CF-Logit,30,3,9,0.9827365728900256,0.05026870130526531,0.7911470453442366,0.01739697167344978,0.0070964399113027845,0.005875430895097738,0.00027975099653612895
breast_cancer,RC-Iso,30,3,9,0.9731457800511509,0.05591326237157053,0.7676954099165822,0.0,0.001349195796263123,0.004174588439164501,0.0012402549883657205
breast_cancer,RC-Logit,30,3,9,0.9749928957090082,0.04888298295441934,0.7969043329681478,0.0006431398848802949,0.00015119803607545907,0.005121087579903858,2.385571658621944e-06
breast_cancer,RF-NoCal,30,3,9,0.9819551008809321,0.0439806576985946,0.8172721779248928,0.17904393111241879,0.22885349191665483,0.003110584793988473,6.841584696922272e-05
breast_cancer,CF-Iso,30,5,9,0.9804631997726626,0.03747674821964029,0.8442941752357912,0.8132365649276426,0.7772926209987024,0.0010513178139143525,3.4418407526185955e-05
breast_cancer,CF-Logit,30,5,9,0.9761295822676896,0.06058258863850071,0.7482956131886332,0.0,1.213556608895794e-24,0.011620467791734295,0.0002312993584249055
breast_cancer,RC-Iso,30,5,9,0.9494884910485933,0.06484359122002578,0.7305922917214018,0.0,8.520366257122954e-63,0.005591361216035576,2.06661760747759e-05
breast_cancer,RC-Logit,30,5,9,0.9849389030974709,0.03915929225475955,0.8373036566039466,0.13621122588971435,0.8009454620144417,0.004370701357432256,0.00065101594010335
breast_cancer,RF-NoCal,30,5,9,0.9772662688263711,0.0420955540445246,0.8251042773776721,2.0610684725586026e-07,0.7184840385119253,0.0012619522644565571,6.604039761369904e-05
breast_cancer,CF-Iso,30,7,9,0.9778346121057119,0.045198341869103834,0.8122130271960124,0.010219740421708257,0.007281586532716452,0.0007823992591561307,5.260556649412159e-05
breast_cancer,CF-Logit,30,7,9,0.9749928957090084,0.051162797984357494,0.7874323137452973,1.3594680936535042e-12,1.5713648847182753e-05,0.01279581399682241,0.001394316541457294
breast_cancer,RC-Iso,30,7,9,0.9730747371412334,0.05274087123617801,0.7808758431632451,0.0,0.21056684584772511,0.001499151062124582,0.00022568653279607056
breast_cancer,RC-Logit,30,7,9,0.983162830349531,0.04170704631623576,0.8267184226579923,0.172312159026337,0.18406240241092975,0.0037693499259496034,2.2693408183696525e-06
breast_cancer,RF-NoCal,30,7,9,0.975206024438761,0.04120081582557216,0.8288216744024501,0.0,0.7420282222968303,0.0016790474359678505,4.610577655845247e-05
breast_cancer,CF-Iso,100,3,9,0.980747371412333,0.04181293030988191,0.8262785030987132,0.0,0.32465701369462485,0.0014130119353716706,1.3202959174164107e-06
breast_cancer,CF-Logit,100,3,9,0.9796817277635692,0.04248490667413472,0.8234866217592536,1.475596130839918e-07,0.001987506068917395,0.002741891185908175,4.3915164865333214e-07
breast_cancer,RC-Iso,100,3,9,0.9778346121057119,0.043423649274044705,0.8195863983486301,0.0,0.006682480089684724,0.006303434745094726,5.5337715773808865e-05
breast_cancer,RC-Logit,100,3,9,0.9779056550156295,0.04339919239288217,0.8196880101221558,0.7682225979228404,0.7213197123527477,0.001126114567418941,1.3678810131843366e-05
breast_cancer,RF-NoCal,100,3,9,0.9789002557544757,0.04232471033175161,0.8241521945423773,0.420449063143444,0.10882065537008731,0.0028005898163885787,8.299658328887857e-05
breast_cancer,CF-Iso,100,5,9,0.9769820971867007,0.04175035720077074,0.8265384775635497,0.0,0.12246801602617678,0.0017885897226848624,3.1648855156546025e-05
breast_cancer,CF-Logit,100,5,9,0.9777635691957942,0.044283873935675844,0.8160123958861755,0.0,3.4329715488394173e-07,0.0037809208139104994,2.455636619650883e-06
breast_cancer,RC-Iso,100,5,9,0.953537936913896,0.06248717265446776,0.740382578063471,0.0,2.8527558213525714e-09,0.006352319040773119,0.0010676204561848159
breast_cancer,RC-Logit,100,5,9,0.9751349815288435,0.04952124577711762,0.7942525223403387,0.0,2.5115142264907e-13,0.005213492842848099,1.4344199570877578e-05
breast_cancer,RF-NoCal,100,5,9,0.9778346121057119,0.03826904276350956,0.8410024041705338,4.669456276085171e-07,0.4426538270923216,0.0032772402265646428,5.764172638485396e-05
breast_cancer,CF-Iso,100,7,9,0.9765558397271952,0.038921337867930623,0.8382922931804264,0.0,0.09007393837588686,0.0009802946912481772,1.6721935166341708e-05
breast_cancer,CF-Logit,100,7,9,0.9803921568627451,0.04504428968909284,0.8128530726344467,0.0,1.1371613129782185e-10,0.005115085815541511,2.0234582079273087e-05
breast_cancer,RC-Iso,100,7,9,0.9753481102585961,0.04909735677295009,0.7960136673205693,0.0,0.001568243532051564,0.0030365874018452718,5.583653258722573e-07
breast_cancer,RC-Logit,100,7,9,0.9771241830065359,0.05539904035949481,0.7698318642864468,0.0,2.274468256811489e-06,0.008123049735833242,0.00018731735587516166
breast_cancer,RF-NoCal,100,7,9,0.9798948564933219,0.042351225826445654,0.8240420297824528,0.0,0.6299910664453707,0.0014199451447840202,0.00010767024437010208
breast_cancer,CF-Iso,200,3,9,0.981457800511509,0.04286417243991521,0.8219108743512986,0.0,0.052363964378104345,0.0016318271099915332,2.9502755485363128e-05
breast_cancer,CF-Logit,200,3,9,0.9809605001420858,0.05038317104273867,0.7906714543249899,2.2917591158133632e-09,4.138751912771045e-06,0.0025186551699929553,2.6733267112291114e-05
breast_cancer,RC-Iso,200,3,9,0.9768400113668656,0.044470986755386285,0.8152349923679667,0.0,0.005551329625061309,0.0034730890454827087,1.4524203108785833e-06
breast_cancer,RC-Logit,200,3,9,0.9825234441602729,0.0458247540931672,0.8096104526231455,0.4607865819401189,0.3626593107208874,0.0019239316982248764,9.895394763250845e-05
breast_cancer,RF-NoCal,200,3,9,0.98025007104291,0.04406819963736228,0.8169084646780178,0.7043665346225223,0.2504168109864896,0.001865442392654754,3.885648393864624e-05
breast_cancer,CF-Iso,200,5,9,0.9776925262858767,0.04135843543016452,0.8281668072728843,0.0,0.040663241464955494,0.001997569441932107,2.4177235750697934e-05
breast_cancer,CF-Logit,200,5,9,0.974850809889173,0.05030139804029882,0.7910111991906255,0.0,2.3932362212293812e-11,0.004610138813930174,1.8190557943478092e-07
breast_cancer,RC-Iso,200,5,9,0.9744955953395851,0.048908278927772116,0.7967992349919033,0.0,1.1072977822981161e-05,0.004528172924943397,6.755270483141167e-06
breast_cancer,RC-Logit,200,5,9,0.98025007104291,0.053396460397530564,0.7781520462511806,0.2997306156653561,0.05123335786981687,0.0049327568694506885,0.00025061832649677713
breast_cancer,RF-NoCal,200,5,9,0.98025007104291,0.03977159032544756,0.8347597225481085,3.6513302245189116e-05,0.4334374403764625,0.0014076881388521384,5.862137914572637e-05
breast_cancer,CF-Iso,200,7,9,0.9820261437908496,0.03483717779456891,0.8552608815159151,0.0,0.2977546523000095,0.0006136551189666505,1.4931365364588774e-05
breast_cancer,CF-Logit,200,7,9,0.9830917874396136,0.05081894483106131,0.7888609312581609,0.0,3.691309325669709e-16,0.005316203417819741,8.311597545006105e-06
breast_cancer,RC-Iso,200,7,9,0.9671781756180734,0.05070031044689914,0.7893538252660163,0.0,5.242467562231427e-10,0.005486137810243924,1.2771683257188966e-05
breast_cancer,RC-Logit,200,7,9,0.9784029553850525,0.050938927205889155,0.788362436711082,1.0247113445660538e-05,4.301801747422739e-06,0.0078060919018833495,0.00019145057856752632
breast_cancer,RF-NoCal,200,7,9,0.9787581699346406,0.03998181657824929,0.8338862889223376,0.0,0.4720109000016508,0.0014633625645360721,6.965897766596209e-05
